"総勘定元帳 (2023年10月~2024年03月）"
"勘定科目","取引日","決算整理仕訳","相手勘定科目","税区分","取引先","品目","部門","管理番号","メモタグ","備考","勘定科目コード","相手取引先","相手品目","相手部門","相手メモタグ","相手備考","相手勘定科目コード","取引内容","発行元","借方金額","貸方金額","残高"
"三菱ＵＦＪ　吹田","2023-11-15","0","［製］水道光熱費","対象外","","","","","","","","","","吹田市斎場","","","すいどう","電気・５ネン１１ガツブン","","","7266","10927699"
"三菱ＵＦＪ　吹田","2023-11-16","0","［製］水道光熱費","対象外","","","","","","","","","","吹田市斎場","","","すいどう","電気・５ネン１１ガツブン","","","1090691","9837008"
"三菱ＵＦＪ　泉南阪南","2023-10-24","0","前日繰越","","","","","","","","","","","","","","","","","","","4147575"
"三菱ＵＦＪ　泉南阪南","2023-10-24","0","［製］水道光熱費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","すいどう","電気・５ネン１０ガツブン","","","3147","4144428"
"三菱ＵＦＪ　泉南阪南","2023-10-25","0","売上高","対象外","","","","","","","","","","泉南阪南（自主事業）","","","700","カ－ド","","265500","","4409928"
"三菱ＵＦＪ　泉南阪南","2023-10-25","0","売上高","対象外","","","","","","","","","","泉南阪南（自主事業）","","","700","カ－ド","","50000","","4459928"
"三菱ＵＦＪ　泉南阪南","2023-10-27","0","［製］水道光熱費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","すいどう","口座振替４・ＳＭＢＣ（ＨＴＢエナジ","","","350","4459578"
"三菱ＵＦＪ　泉南阪南","2023-10-27","0","［製］水道光熱費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","すいどう","口座振替４・ＳＭＢＣ（ＨＴＢエナジ","","","451","4459127"
"三菱ＵＦＪ　泉南阪南","2023-10-27","0","［製］地代家賃","対象外","","","","","","","","","","泉南阪南共立火葬場","","","","口座振替４・ＡＰ（セキスイハイムフト","","","58660","4400467"
"三菱ＵＦＪ　泉南阪南","2023-10-31","0","［製］通信費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","つうしんひ","電話","","","10595","4389872"
"三菱ＵＦＪ　泉南阪南","2023-10-31","0","未払金","対象外","","","","","","","","","","泉南阪南共立火葬場","","","420","総給振・ソウゴウフリコミ　　　ＢＩＺ","","","1869659","2520213"
"三菱ＵＦＪ　泉南阪南","2023-10-31","0","［製］支払手数料","対象外","","","","","","","","","","泉南阪南共立火葬場","","","しはら","振込手数料","","","2420","2517793"
"三菱ＵＦＪ　泉南阪南","2023-10-31","0","諸口","対象外","","","","","","","","","","","","","","口座振替３・セキスイハウスフドウサ","","","15510","2502283"
"三菱ＵＦＪ　泉南阪南","2023-11-06","0","［製］水道光熱費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","すいどう","ガス・テイネンサンギヨウ","","","4604","2497679"
"三菱ＵＦＪ　泉南阪南","2023-11-06","0","［製］水道光熱費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","すいどう","口座振替４・ＳＭＢＣ（エネア－クカン","","","1312","2496367"
"三菱ＵＦＪ　泉南阪南","2023-11-06","0","［製］リース料","対象外","","","","","","","","","","泉南阪南共立火葬場","","","りす","口座振替３・リコ－リ－ス　（カ","","","12852","2483515"
"三菱ＵＦＪ　泉南阪南","2023-11-07","0","［製］水道光熱費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","すいどう","水道・スイドウリヨウキントウ","","","2637","2480878"
"三菱ＵＦＪ　泉南阪南","2023-11-08","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１","","","50000","2430878"
"三菱ＵＦＪ　泉南阪南","2023-11-08","0","［製］支払手数料","対象外","","","","","","","","","","泉南阪南共立火葬場","","","しはら","手数料","","","220","2430658"
"三菱ＵＦＪ　泉南阪南","2023-11-14","0","［製］水道光熱費","対象外","","","","","","","","","","泉南阪南共立火葬場","","","すいどう","電気・５ネン１１ガツブン","","","803321","1627337"
"三菱ＵＦＪ　泉南阪南","2023-11-16","0","売掛金","対象外","","","","","","","","","","","","","142","振込２・センナンシカイケイカンリシヤ","","5453000","","7080337"
"三菱ＵＦＪ　泉南阪南","2023-11-17","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","","","","","","","","振替ＢＩＺ・５３４－フ０００８６５３","","","2471000","4609337"
"三菱ＵＦＪ　館林","2023-10-24","0","前日繰越","","","","","","","","","","","","","","","","","","","1334082"
"三菱ＵＦＪ　館林","2023-10-25","0","［製］支払手数料","対象外","","","","","","","","","","館林市斎場","","","しはら","為替手数料・フリコミ　テスウリヨウ","","","330","1333752"
"三菱ＵＦＪ　館林","2023-10-25","0","［製］消耗品費","対象外","","","","","","","","","","館林市斎場","","","","振込ＢＺ１・サン　ギヤザ－（カ","","","900000","433752"
"三菱ＵＦＪ　館林","2023-10-27","0","［製］地代家賃","対象外","","","","","","","","","","館林市斎場","","","","口座振替４・ＮＳ　　チンリヨウ","","","42330","391422"
"三菱ＵＦＪ　館林","2023-11-01","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１・セブンギンコウＡＴＭ","","","60000","331422"
"三菱ＵＦＪ　館林","2023-11-01","0","［製］支払手数料","対象外","","","","","","","","","","館林市斎場","","","しはら","手数料","","","220","331202"
"三菱ＵＦＪ　館林","2023-11-10","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１","","","60000","271202"
"三菱ＵＦＪ　館林","2023-11-10","0","［製］支払手数料","対象外","","","","","","","","","","館林市斎場","","","しはら","手数料","","","220","270982"
"三菱ＵＦＪ　館林","2023-11-10","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","","","","","","","","振替ＢＩＺ・５３４－フ０００８６５３","","100000","","370982"
"三菱ＵＦＪ　館林","2023-11-15","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１","","","66000","304982"
"三菱ＵＦＪ　館林","2023-11-15","0","［製］支払手数料","対象外","","","","","","","","","","館林市斎場","","","しはら","手数料","","","220","304762"
"三菱ＵＦＪ　山形","2023-10-24","0","前日繰越","","","","","","","","","","","","","","","","","","","1539651"
"三菱ＵＦＪ　山形","2023-10-26","0","［製］リース料","対象外","","","","","","","","","","山形市斎場","","","りす","口座振替４・ダイワリ－ス（ＳＭＦＳ","","","29592","1510059"
"三菱ＵＦＪ　山形","2023-10-26","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","","","","","","","","振替ＢＩＺ・５３４－フ０００８６５３","","2000000","","3510059"
"三菱ＵＦＪ　山形","2023-10-30","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１","","","50000","3460059"
"三菱ＵＦＪ　山形","2023-10-30","0","［製］支払手数料","対象外","","","","","","","","","","山形市斎場","","","しはら","手数料","","","198","3459861"
"三菱ＵＦＪ　山形","2023-10-31","0","未払金","対象外","","","","","","","","","","山形市斎場","","","420","総給振・ソウゴウフリコミ　　　ＢＩＺ","","","1694200","1765661"
"三菱ＵＦＪ　山形","2023-10-31","0","［製］支払手数料","対象外","","","","","","","","","","山形市斎場","","","しはら","振込手数料","","","990","1764671"
"三菱ＵＦＪ　山形","2023-11-06","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１","","","100000","1664671"
"三菱ＵＦＪ　山形","2023-11-06","0","［製］支払手数料","対象外","","","","","","","","","","山形市斎場","","","しはら","手数料","","","198","1664473"
"三菱ＵＦＪ　山形","2023-11-07","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","","","","","","","","振替ＢＩＺ・５３４－フ０００８６５３","","2000000","","3664473"
"三菱ＵＦＪ　山形","2023-11-13","0","［製］水道光熱費","対象外","","","","","","","","","","山形市斎場","","","すいどう","電気・トウホクデンリヨク","","","513100","3151373"
"三菱ＵＦＪ　山形","2023-11-17","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１・セブンギンコウＡＴＭ","","","100000","3051373"
"三菱ＵＦＪ　山形","2023-11-17","0","［製］支払手数料","対象外","","","","","","","","","","山形市斎場","","","しはら","手数料","","","220","3051153"
"三菱ＵＦＪ　近江八幡","2023-10-24","0","前日繰越","","","","","","","","","","","","","","","","","","","9610052"
"三菱ＵＦＪ　近江八幡","2023-10-24","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１","","","80000","9530052"
"三菱ＵＦＪ　近江八幡","2023-10-24","0","［製］支払手数料","対象外","","","","","","","","","","近江八幡市斎場","","","しはら","手数料","","","220","9529832"
"三菱ＵＦＪ　近江八幡","2023-10-27","0","［製］通信費","対象外","","","","","","","","","","近江八幡市斎場","","","つうしんひ","口座振替４・ＳＭＢＣ（カ）ＺＴＶ","","","1870","9527962"
"三菱ＵＦＪ　近江八幡","2023-10-30","0","［製］水道光熱費","対象外","","","","","","","","","","近江八幡市斎場","","","すいどう","電気・５ネン１０ガツブン","","","405750","9122212"
"三菱ＵＦＪ　近江八幡","2023-10-31","0","未払金","対象外","","","","","","","","","","近江八幡市斎場","","","420","総給振・ソウゴウフリコミ　　　ＢＩＺ","","","1264541","7857671"
"三菱ＵＦＪ　近江八幡","2023-10-31","0","［製］支払手数料","対象外","","","","","","","","","","近江八幡市斎場","","","しはら","振込手数料","","","1100","7856571"
"三菱ＵＦＪ　近江八幡","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","","","","","","","","振替ＢＩＺ・５３４－フ０００８６５３","","","1241000","6615571"
"三菱ＵＦＪ　近江八幡","2023-11-07","0","仮払金","対象外","","","","","","","","","小口現金","","","","176","カードＣ１","","","80000","6535571"
"三菱ＵＦＪ　近江八幡","2023-11-07","0","［製］支払手数料","対象外","","","","","","","","","","近江八幡市斎場","","","しはら","手数料","","","220","6535351"
"三菱ＵＦＪ　近江八幡","2023-11-07","0","［製］支払手数料","対象外","","","","","","","","","","近江八幡市斎場","","","しはら","為替手数料・フリコミ　テスウリヨウ","","","330","6535021"
"三菱ＵＦＪ　近江八幡","2023-11-07","0","［製］外注費","対象外","","","","","","","","","","近江八幡市斎場","","","せいがいちゅうひ","振込ＢＺ１・カ）ヒヨシ","","","208450","6326571"
"三菱ＵＦＪ　豊中","2023-10-24","0","前日繰越","","","","","","","","","","","","","","","","","","","4068859"
"三菱ＵＦＪ　豊中","2023-10-27","0","売掛金","対象外","","","","","","","","","","豊中市斎場","","","142","振込２・トヨナカシカイケイカンリシヤ","","56289269","","60358128"
"三菱ＵＦＪ　豊中","2023-10-30","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","","","","",""," ","","振替ＢＩＺ・５３４－フ０００８６５３","","","18919000","41439128"
"三菱ＵＦＪ　豊中","2023-10-31","0","未払金","対象外","","","","","","","","","","豊中市斎場","","","420","総給振・ソウゴウフリコミ　　　ＢＩＺ","","","323770","41115358"
"三菱ＵＦＪ　豊中","2023-10-31","0","［製］支払手数料","対象外","","","","","","","","","","豊中市斎場","","","しはら","振込手数料","","","1430","41113928"
"三菱ＵＦＪ　豊中","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","","","","",""," ","","振替ＢＩＺ・５３４－フ０００８６５３","","","25000000","16113928"
